Plate,Repeat,Well,Type,Time,ANTS (RFU)
1,10,D12,M,00:12:29.61,8253911
1,1,E01,M,00:00:46.17,8274734
1,2,E01,M,00:02:04.66,8186566
1,3,E01,M,00:03:23.14,8230443
1,4,E01,M,00:04:41.66,8211232
1,5,E01,M,00:06:00.18,8159565
1,6,E01,M,00:07:18.68,8183807
1,7,E01,M,00:08:37.17,8179757
1,8,E01,M,00:09:55.65,8252608
1,9,E01,M,00:11:14.14,8037702
1,10,E01,M,00:12:32.63,8066939
1,1,E02,M,00:00:46.74,8226609
1,2,E02,M,00:02:05.22,8163228
1,3,E02,M,00:03:23.71,8204056
1,4,E02,M,00:04:42.23,8276077
1,5,E02,M,00:06:00.74,8030521
1,6,E02,M,00:07:19.25,8075430
1,7,E02,M,00:08:37.74,8147193
1,8,E02,M,00:09:56.22,8184385
1,9,E02,M,00:11:14.71,8092043
1,10,E02,M,00:12:33.19,8188479
1,1,E03,M,00:00:47.31,8318214
1,2,E03,M,00:02:05.79,8356087
1,3,E03,M,00:03:24.28,8204643
1,4,E03,M,00:04:42.80,8178044
1,5,E03,M,00:06:01.31,8136536
1,6,E03,M,00:07:19.82,8303002
1,7,E03,M,00:08:38.30,8177058
1,8,E03,M,00:09:56.79,8212953
1,9,E03,M,00:11:15.28,8169160
1,10,E03,M,00:12:33.76,8232233
1,1,E04,M,00:00:47.88,8342757
1,2,E04,M,00:02:06.36,8321187
1,3,E04,M,00:03:24.85,8127593
1,4,E04,M,00:04:43.37,8305375
1,5,E04,M,00:06:01.88,8080603
1,6,E04,M,00:07:20.39,8253457
1,7,E04,M,00:08:38.87,8168793
1,8,E04,M,00:09:57.36,8201285
1,9,E04,M,00:11:15.85,8252369
1,10,E04,M,00:12:34.33,8164660
1,1,E05,M,00:00:48.45,8351701
1,2,E05,M,00:02:06.93,8229625
1,3,E05,M,00:03:25.42,8249378
1,4,E05,M,00:04:43.94,8237851
1,5,E05,M,00:06:02.45,8289673
1,6,E05,M,00:07:20.96,8282275
1,7,E05,M,00:08:39.44,8212368
1,8,E05,M,00:09:57.93,8318902
1,9,E05,M,00:11:16.42,8196399
1,10,E05,M,00:12:34.90,8455783
1,1,E06,M,00:00:49.02,8409464
1,2,E06,M,00:02:07.50,8329297
1,3,E06,M,00:03:25.99,8328998
1,4,E06,M,00:04:44.51,8293003
1,5,E06,M,00:06:03.02,8163750
1,6,E06,M,00:07:21.53,8344315
1,7,E06,M,00:08:40.01,8281018
1,8,E06,M,00:09:58.50,8168502
1,9,E06,M,00:11:16.99,8163072
1,10,E06,M,00:12:35.47,8290028
1,1,E07,M,00:00:49.59,8472821
1,2,E07,M,00:02:08.07,8457510
1,3,E07,M,00:03:26.56,8521132
1,4,E07,M,00:04:45.08,8321876
1,5,E07,M,00:06:03.59,8133599
1,6,E07,M,00:07:22.10,8190062
1,7,E07,M,00:08:40.58,8365543
1,8,E07,M,00:09:59.07,8213807
1,9,E07,M,00:11:17.56,8325521
1,10,E07,M,00:12:36.04,8290837
1,1,E08,M,00:00:50.16,8435111
1,2,E08,M,00:02:08.65,8379181
1,3,E08,M,00:03:27.13,8362119
1,4,E08,M,00:04:45.65,8141797
1,5,E08,M,00:06:04.16,8303965
1,6,E08,M,00:07:22.67,8393048
1,7,E08,M,00:08:41.16,8324626
1,8,E08,M,00:09:59.64,8348835
1,9,E08,M,00:11:18.13,8387895
1,10,E08,M,00:12:36.61,8081757
1,1,E09,M,00:00:50.73,8473495
1,2,E09,M,00:02:09.21,8546008
1,3,E09,M,00:03:27.70,8472229
1,4,E09,M,00:04:46.22,8433822
1,5,E09,M,00:06:04.73,8630568
1,6,E09,M,00:07:23.24,8596772
1,7,E09,M,00:08:41.72,8475845
1,8,E09,M,00:10:00.21,8417030
1,9,E09,M,00:11:18.70,8348987
1,10,E09,M,00:12:37.18,8394443
1,1,E10,M,00:00:51.30,8327599
1,2,E10,M,00:02:09.78,8370964
1,3,E10,M,00:03:28.27,8208088
1,4,E10,M,00:04:46.79,8466628
1,5,E10,M,00:06:05.30,8286610
1,6,E10,M,00:07:23.81,8387026
1,7,E10,M,00:08:42.29,8359147
1,8,E10,M,00:10:00.78,8278367
1,9,E10,M,00:11:19.27,8403772
1,10,E10,M,00:12:37.75,8229375
1,1,E11,M,00:00:51.87,8378851
1,2,E11,M,00:02:10.36,8316883
1,3,E11,M,00:03:28.84,8346394
1,4,E11,M,00:04:47.36,8078683
1,5,E11,M,00:06:05.87,8256976
1,6,E11,M,00:07:24.38,8280908
1,7,E11,M,00:08:42.86,8293905
1,8,E11,M,00:10:01.35,8297214
1,9,E11,M,00:11:19.84,8201006
1,10,E11,M,00:12:38.32,8267041
1,1,E12,M,00:00:52.44,8340083
1,2,E12,M,00:02:10.92,8291600
1,3,E12,M,00:03:29.41,8417643
1,4,E12,M,00:04:47.93,8339200
1,5,E12,M,00:06:06.44,8444319
1,6,E12,M,00:07:24.95,8301871
1,7,E12,M,00:08:43.44,8357198
1,8,E12,M,00:10:01.92,8299812
1,9,E12,M,00:11:20.41,8453605
1,10,E12,M,00:12:38.89,8389746
1,1,F01,M,00:00:55.45,8191827
1,2,F01,M,00:02:13.94,8326286
1,3,F01,M,00:03:32.42,8200468
1,4,F01,M,00:04:50.94,8236074
1,5,F01,M,00:06:09.46,8039605
1,6,F01,M,00:07:27.96,8090096
1,7,F01,M,00:08:46.45,8105274
1,8,F01,M,00:10:04.93,8243738
1,9,F01,M,00:11:23.42,8099511
1,10,F01,M,00:12:41.90,8138239
1,1,F02,M,00:00:56.02,8175268
1,2,F02,M,00:02:14.50,8392156
1,3,F02,M,00:03:32.99,8248072
1,4,F02,M,00:04:51.51,8175618
1,5,F02,M,00:06:10.02,8107235
1,6,F02,M,00:07:28.53,8130178
1,7,F02,M,00:08:47.01,8258577
1,8,F02,M,00:10:05.50,8176720
1,9,F02,M,00:11:23.99,8305402
1,10,F02,M,00:12:42.47,8043223
1,1,F03,M,00:00:56.59,8447049
1,2,F03,M,00:02:15.07,8242091
1,3,F03,M,00:03:33.56,8205628
1,4,F03,M,00:04:52.07,8347928
1,5,F03,M,00:06:10.59,8167970
1,6,F03,M,00:07:29.10,8117780
1,7,F03,M,00:08:47.58,8196261
1,8,F03,M,00:10:06.07,8240736
1,9,F03,M,00:11:24.56,8126685
1,10,F03,M,00:12:43.04,8280122
1,1,F04,M,00:00:57.16,8248006
1,2,F04,M,00:02:15.64,8231440
1,3,F04,M,00:03:34.13,8117369
1,4,F04,M,00:04:52.65,8301708
1,5,F04,M,00:06:11.16,8164383
1,6,F04,M,00:07:29.67,8246056
1,7,F04,M,00:08:48.15,8164592
1,8,F04,M,00:10:06.64,8289862
1,9,F04,M,00:11:25.13,8082970
1,10,F04,M,00:12:43.61,8205395
1,1,F05,M,00:00:57.73,8343434
1,2,F05,M,00:02:16.21,8345950
1,3,F05,M,00:03:34.70,8149822
1,4,F05,M,00:04:53.21,8232162
1,5,F05,M,00:06:11.73,8181379
1,6,F05,M,00:07:30.24,8256055
1,7,F05,M,00:08:48.72,8293369
1,8,F05,M,00:10:07.21,8313484
1,9,F05,M,00:11:25.70,8252150
1,10,F05,M,00:12:44.18,8340646
1,1,F06,M,00:00:58.30,8351418
1,2,F06,M,00:02:16.78,8365971
1,3,F06,M,00:03:35.27,8262333
1,4,F06,M,00:04:53.78,8347462
1,5,F06,M,00:06:12.30,8237455
1,6,F06,M,00:07:30.81,8359136
1,7,F06,M,00:08:49.29,8281935
1,8,F06,M,00:10:07.78,8214747
1,9,F06,M,00:11:26.26,8383218
1,10,F06,M,00:12:44.75,8290038
1,1,F07,M,00:00:58.87,8405929
1,2,F07,M,00:02:17.35,8295093
1,3,F07,M,00:03:35.84,8271646
1,4,F07,M,00:04:54.36,8327140
1,5,F07,M,00:06:12.87,8367197
1,6,F07,M,00:07:31.38,8356596
1,7,F07,M,00:08:49.86,8207724
1,8,F07,M,00:10:08.35,8289145
1,9,F07,M,00:11:26.84,8300176
1,10,F07,M,00:12:45.32,8239469
1,1,F08,M,00:00:59.44,8348496
1,2,F08,M,00:02:17.92,8244357
1,3,F08,M,00:03:36.41,8261071
1,4,F08,M,00:04:54.92,8262725
1,5,F08,M,00:06:13.44,8233846
1,6,F08,M,00:07:31.95,8321193
1,7,F08,M,00:08:50.43,8351024
1,8,F08,M,00:10:08.92,8491240
1,9,F08,M,00:11:27.40,8270331
1,10,F08,M,00:12:45.89,8278450
1,1,F09,M,00:01:00.01,8391900
1,2,F09,M,00:02:18.49,8308910
1,3,F09,M,00:03:36.98,8289262
1,4,F09,M,00:04:55.49,8300735
1,5,F09,M,00:06:14.01,8358753
1,6,F09,M,00:07:32.52,8428439
1,7,F09,M,00:08:51.00,8473080
1,8,F09,M,00:10:09.49,8396538
1,9,F09,M,00:11:27.97,8366320
1,10,F09,M,00:12:46.46,8196799
1,1,F10,M,00:01:00.58,8352337
1,2,F10,M,00:02:19.06,8245124
1,3,F10,M,00:03:37.55,8311990
1,4,F10,M,00:04:56.06,8302285
1,5,F10,M,00:06:14.58,8389038
1,6,F10,M,00:07:33.09,8399042
1,7,F10,M,00:08:51.57,8375412
1,8,F10,M,00:10:10.06,8366467
1,9,F10,M,00:11:28.55,8301985
1,10,F10,M,00:12:47.03,8334320
1,1,F11,M,00:01:01.15,8330593
1,2,F11,M,00:02:19.63,8372994
1,3,F11,M,00:03:38.12,8457418
1,4,F11,M,00:04:56.64,8484253
1,5,F11,M,00:06:15.15,8305215
1,6,F11,M,00:07:33.66,8419298
1,7,F11,M,00:08:52.14,8340478
1,8,F11,M,00:10:10.63,8467634
1,9,F11,M,00:11:29.12,8200866
1,10,F11,M,00:12:47.60,8320056
1,1,F12,M,00:01:01.72,8228466
1,2,F12,M,00:02:20.20,8104551
1,3,F12,M,00:03:38.69,8342822
1,4,F12,M,00:04:57.20,8360930
1,5,F12,M,00:06:15.72,8289198
1,6,F12,M,00:07:34.23,8279421
1,7,F12,M,00:08:52.71,8311204
1,8,F12,M,00:10:11.20,8368791
1,9,F12,M,00:11:29.69,8260719
1,10,F12,M,00:12:48.17,8169865
1,1,G01,M,00:01:04.73,8324455
1,2,G01,M,00:02:23.21,8078788
1,3,G01,M,00:03:41.70,8211124
1,4,G01,M,00:05:00.22,8225034
1,5,G01,M,00:06:18.73,8109636
1,6,G01,M,00:07:37.24,8160902
1,7,G01,M,00:08:55.73,8176145
1,8,G01,M,00:10:14.21,8094163
1,9,G01,M,00:11:32.70,8123564
1,10,G01,M,00:12:51.18,8137416
1,1,G02,M,00:01:05.30,8356544
1,2,G02,M,00:02:23.78,8275941
1,3,G02,M,00:03:42.27,8249558
1,4,G02,M,00:05:00.78,8185585
1,5,G02,M,00:06:19.30,8166346
1,6,G02,M,00:07:37.81,8156677
1,7,G02,M,00:08:56.29,8139619
1,8,G02,M,00:10:14.78,8258445
1,9,G02,M,00:11:33.26,8130161
1,10,G02,M,00:12:51.75,8062698
1,1,G03,M,00:01:05.87,8238477
1,2,G03,M,00:02:24.35,8268385
1,3,G03,M,00:03:42.84,8173863
1,4,G03,M,00:05:01.35,8199648
1,5,G03,M,00:06:19.87,8158456
1,6,G03,M,00:07:38.38,8219730
1,7,G03,M,00:08:56.86,8167642
1,8,G03,M,00:10:15.35,8252714
1,9,G03,M,00:11:33.83,8130651
1,10,G03,M,00:12:52.32,8128005
1,1,G04,M,00:01:06.44,8420143
1,2,G04,M,00:02:24.92,8516227
1,3,G04,M,00:03:43.41,8288413
1,4,G04,M,00:05:01.92,8242114
1,5,G04,M,00:06:20.44,8278836
1,6,G04,M,00:07:38.94,8241960
1,7,G04,M,00:08:57.43,8319965
1,8,G04,M,00:10:15.92,8352212
1,9,G04,M,00:11:34.40,8162379
1,10,G04,M,00:12:52.89,8354076
1,1,G05,M,00:01:07.00,8412226
1,2,G05,M,00:02:25.49,8490667
1,3,G05,M,00:03:43.98,8269473
1,4,G05,M,00:05:02.49,8351753
1,5,G05,M,00:06:21.01,8338436
1,6,G05,M,00:07:39.52,8294960
1,7,G05,M,00:08:58.00,8343514
1,8,G05,M,00:10:16.49,8312814
1,9,G05,M,00:11:34.97,8196721
1,10,G05,M,00:12:53.46,8205537
1,1,G06,M,00:01:07.57,8376481
1,2,G06,M,00:02:26.06,8293796
1,3,G06,M,00:03:44.55,8392640
1,4,G06,M,00:05:03.06,8202366
1,5,G06,M,00:06:21.58,8255499
1,6,G06,M,00:07:40.09,8301935
1,7,G06,M,00:08:58.57,8203990
1,8,G06,M,00:10:17.06,8290084
1,9,G06,M,00:11:35.54,8223517
1,10,G06,M,00:12:54.03,8216161
1,1,G07,M,00:01:08.15,8475301
1,2,G07,M,00:02:26.63,8334877
1,3,G07,M,00:03:45.12,8318126
1,4,G07,M,00:05:03.63,8434236
1,5,G07,M,00:06:22.15,8337087
1,6,G07,M,00:07:40.66,8201390
1,7,G07,M,00:08:59.14,8407954
1,8,G07,M,00:10:17.63,8229354
1,9,G07,M,00:11:36.11,8344671
1,10,G07,M,00:12:54.60,8425974
1,1,G08,M,00:01:08.71,8404494
1,2,G08,M,00:02:27.20,8429628
1,3,G08,M,00:03:45.69,8300183
1,4,G08,M,00:05:04.20,8245002
1,5,G08,M,00:06:22.72,8427875
1,6,G08,M,00:07:41.22,8441417
1,7,G08,M,00:08:59.71,8237065
1,8,G08,M,00:10:18.20,8380705
1,9,G08,M,00:11:36.68,8198772
1,10,G08,M,00:12:55.17,8386081
1,1,G09,M,00:01:09.28,8468133
1,2,G09,M,00:02:27.77,8456893
1,3,G09,M,00:03:46.26,8442722
1,4,G09,M,00:05:04.77,8409607
1,5,G09,M,00:06:23.29,8265460
1,6,G09,M,00:07:41.79,8191630
1,7,G09,M,00:09:00.28,8498140
1,8,G09,M,00:10:18.77,8451529
1,9,G09,M,00:11:37.25,8293770
1,10,G09,M,00:12:55.74,8274341
1,1,G10,M,00:01:09.86,8401104
1,2,G10,M,00:02:28.34,8450019
1,3,G10,M,00:03:46.83,8229839
1,4,G10,M,00:05:05.34,8345361
1,5,G10,M,00:06:23.86,8304270
1,6,G10,M,00:07:42.36,8274786
1,7,G10,M,00:09:00.85,8187574
1,8,G10,M,00:10:19.34,8268439
1,9,G10,M,00:11:37.82,8321758
1,10,G10,M,00:12:56.31,8215941
1,1,G11,M,00:01:10.42,8348186
1,2,G11,M,00:02:28.91,8538694
1,3,G11,M,00:03:47.40,8390276
1,4,G11,M,00:05:05.91,8423922
1,5,G11,M,00:06:24.43,8491858
1,6,G11,M,00:07:42.94,8437441
1,7,G11,M,00:09:01.42,8259829
1,8,G11,M,00:10:19.91,8349450
1,9,G11,M,00:11:38.39,8330332
1,10,G11,M,00:12:56.88,8366462
1,1,G12,M,00:01:11.00,8397077
1,2,G12,M,00:02:29.48,8328915
1,3,G12,M,00:03:47.97,8352130
1,4,G12,M,00:05:06.48,8198946
1,5,G12,M,00:06:25.00,8143137
1,6,G12,M,00:07:43.50,8106167
1,7,G12,M,00:09:01.99,8348638
1,8,G12,M,00:10:20.48,8412108
1,9,G12,M,00:11:38.96,8358412
1,10,G12,M,00:12:57.45,8045110
1,1,H01,M,00:01:14.01,8234319
1,2,H01,M,00:02:32.49,8178105
1,3,H01,M,00:03:50.98,8179746
1,4,H01,M,00:05:09.50,8278658
1,5,H01,M,00:06:28.01,8142760
1,6,H01,M,00:07:46.52,8140865
1,7,H01,M,00:09:05.00,8339860
1,8,H01,M,00:10:23.49,8259507
1,9,H01,M,00:11:41.98,8205321
1,10,H01,M,00:13:00.46,8129565
1,1,H02,M,00:01:14.57,8343859
1,2,H02,M,00:02:33.06,8276111
1,3,H02,M,00:03:51.55,8331971
1,4,H02,M,00:05:10.06,8240701
1,5,H02,M,00:06:28.58,8218126
1,6,H02,M,00:07:47.08,8269040
1,7,H02,M,00:09:05.57,8235233
1,8,H02,M,00:10:24.06,8179911
1,9,H02,M,00:11:42.54,8227608
1,10,H02,M,00:13:01.03,8242478
1,1,H03,M,00:01:15.14,8348047
1,2,H03,M,00:02:33.63,8311721
1,3,H03,M,00:03:52.11,8337632
1,4,H03,M,00:05:10.63,8205881
1,5,H03,M,00:06:29.17,8190882
1,6,H03,M,00:07:47.65,8266884
1,7,H03,M,00:09:06.14,8234810
1,8,H03,M,00:10:24.63,8189857
1,9,H03,M,00:11:43.11,8311144
1,10,H03,M,00:13:01.60,8177361
1,1,H04,M,00:01:15.71,8233125
1,2,H04,M,00:02:34.20,8194662
1,3,H04,M,00:03:52.69,8239647
1,4,H04,M,00:05:11.20,8335819
1,5,H04,M,00:06:29.74,8095665
1,6,H04,M,00:07:48.22,8205567
1,7,H04,M,00:09:06.71,8237067
1,8,H04,M,00:10:25.20,8237658
1,9,H04,M,00:11:43.68,8144519
1,10,H04,M,00:13:02.17,8134761
1,1,H05,M,00:01:16.28,8481082
1,2,H05,M,00:02:34.77,8405421
1,3,H05,M,00:03:53.26,8252876
1,4,H05,M,00:05:11.77,8280421
1,5,H05,M,00:06:30.31,8245880
1,6,H05,M,00:07:48.79,8190239
1,7,H05,M,00:09:07.28,8319704
1,8,H05,M,00:10:25.77,8251195
1,9,H05,M,00:11:44.25,8227356
1,10,H05,M,00:13:02.74,8142250
1,1,H06,M,00:01:16.85,8307698
1,2,H06,M,00:02:35.34,8292874
1,3,H06,M,00:03:53.83,8301738
1,4,H06,M,00:05:12.34,8118695
1,5,H06,M,00:06:30.88,8205395
1,6,H06,M,00:07:49.36,8220742
1,7,H06,M,00:09:07.85,8245186
1,8,H06,M,00:10:26.34,8237277
1,9,H06,M,00:11:44.82,8210147
1,10,H06,M,00:13:03.31,8276483
1,1,H07,M,00:01:17.42,8406319
1,2,H07,M,00:02:35.91,8366883
1,3,H07,M,00:03:54.40,8363654
1,4,H07,M,00:05:12.91,8329491
1,5,H07,M,00:06:31.45,8372530
1,6,H07,M,00:07:49.93,8392645
1,7,H07,M,00:09:08.42,8199437
1,8,H07,M,00:10:26.91,8253761
1,9,H07,M,00:11:45.39,8202965
1,10,H07,M,00:13:03.88,8268331
1,1,H08,M,00:01:17.99,8336982
1,2,H08,M,00:02:36.48,8254180
1,3,H08,M,00:03:54.97,8259589
1,4,H08,M,00:05:13.48,8231008
1,5,H08,M,00:06:32.02,8287910
1,6,H08,M,00:07:50.50,8283488
1,7,H08,M,00:09:08.99,8320339
1,8,H08,M,00:10:27.48,8171527
1,9,H08,M,00:11:45.96,8193753
1,10,H08,M,00:13:04.45,8179039
1,1,H09,M,00:01:18.56,8239218
1,2,H09,M,00:02:37.05,8372183
1,3,H09,M,00:03:55.54,8242126
1,4,H09,M,00:05:14.05,8216873
1,5,H09,M,00:06:32.59,8136252
1,6,H09,M,00:07:51.07,8050212
1,7,H09,M,00:09:09.56,8158289
1,8,H09,M,00:10:28.05,8222658
1,9,H09,M,00:11:46.53,8258744
1,10,H09,M,00:13:05.02,8284536
1,1,H10,M,00:01:19.13,8295475
1,2,H10,M,00:02:37.62,8372445
1,3,H10,M,00:03:56.10,8232949
1,4,H10,M,00:05:14.62,8111343
1,5,H10,M,00:06:33.16,8210978
1,6,H10,M,00:07:51.64,8306878
1,7,H10,M,00:09:10.13,8226159
1,8,H10,M,00:10:28.62,8124370
1,9,H10,M,00:11:47.10,8242957
1,10,H10,M,00:13:05.59,8357269
1,1,H11,M,00:01:19.70,8350338
1,2,H11,M,00:02:38.19,8254180
1,3,H11,M,00:03:56.70,8311699
1,4,H11,M,00:05:15.19,8266093
1,5,H11,M,00:06:33.73,8255260
1,6,H11,M,00:07:52.21,8267881
1,7,H11,M,00:09:10.70,8160810
1,8,H11,M,00:10:29.19,8400824
1,9,H11,M,00:11:47.67,8141642
1,10,H11,M,00:13:06.16,8260977
1,1,H12,M,00:01:20.27,8360939
1,2,H12,M,00:02:38.76,8372830
1,3,H12,M,00:03:57.27,8226090
1,4,H12,M,00:05:15.76,8344389
1,5,H12,M,00:06:34.30,8345534
1,6,H12,M,00:07:52.78,8385965
1,7,H12,M,00:09:11.27,8369515
1,8,H12,M,00:10:29.76,8366534
1,9,H12,M,00:11:48.24,8388944
1,10,H12,M,00:13:06.73,8459738